Header
rate=30
frames=647
duration=21.5667
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD
10.4,312,76.9085,-29.8054,77.1262,-31.109,33.3314,-59.3745,57.1445,-67.5895,23.5898,-66.7537,25.4684,-40.0,16.7036,-0.00229494,0.0
10.4333,313,76.9085,-29.8054,77.1262,-31.109,33.5299,-59.88,53.6,-67.5895,23.5898,-66.7537,25.4684,-40.0,14.335,-0.00229494,0.0
10.4667,314,76.9085,-29.8054,77.1262,-31.109,33.7132,-60.3696,49.9556,-67.5895,23.5898,-66.7537,25.4684,-40.0,11.4537,-0.00229494,0.0
10.5,315,76.9085,-29.8054,77.1262,-31.109,33.8819,-60.8422,46.2445,-67.5895,23.5898,-66.7537,25.4684,-40.0,8.1329,-0.00229494,0.0
10.5333,316,76.9085,-29.8054,77.1262,-31.109,34.0364,-61.2963,42.5,-67.5895,23.5898,-66.7537,25.4684,-40.0,4.44582,-0.00229494,0.0
10.5667,317,76.9085,-29.8054,77.1262,-31.109,34.1772,-61.7306,38.7556,-67.5895,23.5898,-66.7537,25.4684,-40.0,0.465724,-0.00229494,0.0
10.6,318,76.9085,-29.8054,77.1262,-31.109,34.3049,-62.1439,35.0445,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.73413,-0.00229494,0.0
10.6333,319,76.9085,-29.8054,77.1262,-31.109,34.4199,-62.5348,31.4,-67.5895,23.5898,-66.7537,25.4684,-40.0,-8.08048,-0.00229494,0.0
10.6667,320,76.9085,-29.8054,77.1262,-31.109,34.5228,-62.902,27.8556,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.5001,-0.00229494,0.0
10.7,321,76.9085,-29.8054,77.1262,-31.109,34.6141,-63.2442,24.4445,-67.5895,23.5898,-66.7537,25.4684,-40.0,-16.9197,-0.00229494,0.0
10.7333,322,76.9085,-29.8054,77.1262,-31.109,34.6943,-63.56,21.2,-67.5895,23.5898,-66.7537,25.4684,-40.0,-21.266,-0.00229494,0.0
10.7667,323,76.9085,-29.8054,77.1262,-31.109,34.7639,-63.8482,18.1556,-67.5895,23.5898,-66.7537,25.4684,-40.0,-25.4659,-0.00229494,0.0
10.8,324,76.9085,-29.8054,77.1262,-31.109,34.8234,-64.1074,15.3445,-67.5895,23.5898,-66.7537,25.4684,-40.0,-29.446,-0.00229494,0.0
10.8333,325,76.9085,-29.8054,77.1262,-31.109,34.8733,-64.3363,12.8,-67.5895,23.5898,-66.7537,25.4684,-40.0,-33.133,-0.00229494,0.0
10.8667,326,76.9085,-29.8054,77.1262,-31.109,34.9141,-64.5336,10.5556,-67.5895,23.5898,-66.7537,25.4684,-40.0,-36.4538,-0.00229494,0.0
10.9,327,76.9085,-29.8054,77.1262,-31.109,34.9464,-64.698,8.64446,-67.5895,23.5898,-66.7537,25.4684,-40.0,-39.3351,-0.00229494,0.0
10.9333,328,76.9085,-29.8054,77.1262,-31.109,34.9706,-64.8281,7.10001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-41.7036,-0.00229494,0.0
10.9667,329,76.9085,-29.8054,77.1262,-31.109,34.9873,-64.9227,5.95557,-67.5895,23.5898,-66.7537,25.4684,-40.0,-43.4861,-0.00229494,0.0
11.0,330,76.9085,-29.8054,77.1262,-31.109,34.9969,-64.9805,5.24446,-67.5895,23.5898,-66.7537,25.4684,-40.0,-44.6093,-0.00229494,0.0
11.0333,331,76.9085,-29.8054,77.1262,-31.109,35.0,-65.0,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-45.0,-0.00229494,0.0
11.0667,332,76.9085,-29.8054,77.1262,-31.109,34.9461,-64.9706,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-44.9559,-0.00229494,0.0
11.1,333,76.9085,-29.8054,77.1262,-31.109,34.7871,-64.8839,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-44.8258,-0.00229494,0.0
11.1333,334,76.9085,-29.8054,77.1262,-31.109,34.5269,-64.742,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-44.613,-0.00229494,0.0
11.1667,335,76.9085,-29.8054,77.1262,-31.109,34.1696,-64.547,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-44.3206,-0.00229494,0.0
11.2,336,76.9085,-29.8054,77.1262,-31.109,33.719,-64.3013,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-43.9519,-0.00229494,0.0
11.2333,337,76.9085,-29.8054,77.1262,-31.109,33.1792,-64.0068,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-43.5103,-0.00229494,0.0
11.2667,338,76.9085,-29.8054,77.1262,-31.109,32.554,-63.6658,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-42.9988,-0.00229494,0.0
11.3,339,76.9085,-29.8054,77.1262,-31.109,31.8476,-63.2805,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-42.4208,-0.00229494,0.0
11.3333,340,76.9085,-29.8054,77.1262,-31.109,31.0638,-62.853,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-41.7795,-0.00229494,0.0
11.3667,341,76.9085,-29.8054,77.1262,-31.109,30.2066,-62.3854,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-41.0782,-0.00229494,0.0
11.4,342,76.9085,-29.8054,77.1262,-31.109,29.28,-61.88,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-40.32,-0.00229494,0.0
11.4333,343,76.9085,-29.8054,77.1262,-31.109,28.2879,-61.3389,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-39.5083,-0.00229494,0.0
11.4667,344,76.9085,-29.8054,77.1262,-31.109,27.2344,-60.7642,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-38.6463,-0.00229494,0.0
11.5,345,76.9085,-29.8054,77.1262,-31.109,26.1233,-60.1581,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-37.7373,-0.00229494,0.0
11.5333,346,76.9085,-29.8054,77.1262,-31.109,24.9587,-59.5229,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-36.7844,-0.00229494,0.0
11.5667,347,76.9085,-29.8054,77.1262,-31.109,23.7444,-58.8606,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-35.7909,-0.00229494,0.0
11.6,348,76.9085,-29.8054,77.1262,-31.109,22.4846,-58.1734,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-34.7602,-0.00229494,0.0
11.6333,349,76.9085,-29.8054,77.1262,-31.109,21.1831,-57.4635,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-33.6953,-0.00229494,0.0
11.6667,350,76.9085,-29.8054,77.1262,-31.109,19.844,-56.7331,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-32.5996,-0.00229494,0.0
11.7,351,76.9085,-29.8054,77.1262,-31.109,18.4711,-55.9842,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-31.4764,-0.00229494,0.0
11.7333,352,76.9085,-29.8054,77.1262,-31.109,17.0684,-55.2191,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-30.3287,-0.00229494,0.0
11.7667,353,76.9085,-29.8054,77.1262,-31.109,15.64,-54.44,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-29.16,-0.00229494,0.0
11.8,354,76.9085,-29.8054,77.1262,-31.109,14.1897,-53.6489,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-27.9734,-0.00229494,0.0
11.8333,355,76.9085,-29.8054,77.1262,-31.109,12.7216,-52.8482,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-26.7723,-0.00229494,0.0
11.8667,356,76.9085,-29.8054,77.1262,-31.109,11.2397,-52.0398,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-25.5597,-0.00229494,0.0
11.9,357,76.9085,-29.8054,77.1262,-31.109,9.74775,-51.226,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-24.3391,-0.00229494,0.0
11.9333,358,76.9085,-29.8054,77.1262,-31.109,8.2499,-50.409,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-23.1136,-0.00229494,0.0
11.9667,359,76.9085,-29.8054,77.1262,-31.109,6.75007,-49.5909,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-21.8864,-0.00229494,0.0
12.0,360,76.9085,-29.8054,77.1262,-31.109,5.25222,-48.7739,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-20.6609,-0.00229494,0.0
12.0333,361,76.9085,-29.8054,77.1262,-31.109,3.76032,-47.9602,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-19.4403,-0.00229494,0.0
12.0667,362,76.9085,-29.8054,77.1262,-31.109,2.27834,-47.1518,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-18.2278,-0.00229494,0.0
12.1,363,76.9085,-29.8054,77.1262,-31.109,0.810237,-46.351,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-17.0266,-0.00229494,0.0
12.1333,364,76.9085,-29.8054,77.1262,-31.109,-0.64001,-45.56,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-15.84,-0.00229494,0.0
12.1667,365,76.9085,-29.8054,77.1262,-31.109,-2.06844,-44.7808,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.6713,-0.00229494,0.0
12.2,366,76.9085,-29.8054,77.1262,-31.109,-3.47108,-44.0158,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-13.5237,-0.00229494,0.0
12.2333,367,76.9085,-29.8054,77.1262,-31.109,-4.84397,-43.2669,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.4004,-0.00229494,0.0
12.2667,368,76.9085,-29.8054,77.1262,-31.109,-6.18315,-42.5365,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-11.3047,-0.00229494,0.0
12.3,369,76.9085,-29.8054,77.1262,-31.109,-7.48463,-41.8265,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-10.2399,-0.00229494,0.0
12.3333,370,76.9085,-29.8054,77.1262,-31.109,-8.74447,-41.1394,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-9.2091,-0.00229494,0.0
12.3667,371,76.9085,-29.8054,77.1262,-31.109,-9.95868,-40.4771,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-8.21566,-0.00229494,0.0
12.4,372,76.9085,-29.8054,77.1262,-31.109,-11.1233,-39.8418,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-7.26278,-0.00229494,0.0
12.4333,373,76.9085,-29.8054,77.1262,-31.109,-12.2344,-39.2358,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-6.35372,-0.00229494,0.0
12.4667,374,76.9085,-29.8054,77.1262,-31.109,-13.2879,-38.6611,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-5.49172,-0.00229494,0.0
12.5,375,76.9085,-29.8054,77.1262,-31.109,-14.28,-38.12,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-4.68003,-0.00229494,0.0
12.5333,376,76.9085,-29.8054,77.1262,-31.109,-15.2066,-37.6146,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.9219,-0.00229494,0.0
12.5667,377,76.9085,-29.8054,77.1262,-31.109,-16.0638,-37.147,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.22056,-0.00229494,0.0
12.6,378,76.9085,-29.8054,77.1262,-31.109,-16.8476,-36.7195,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.57927,-0.00229494,0.0
12.6333,379,76.9085,-29.8054,77.1262,-31.109,-17.554,-36.3341,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.00127,-0.00229494,0.0
12.6667,380,76.9085,-29.8054,77.1262,-31.109,-18.1792,-35.9932,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-1.4898,-0.00229494,0.0
12.7,381,76.9085,-29.8054,77.1262,-31.109,-18.719,-35.6987,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-1.04812,-0.00229494,0.0
12.7333,382,76.9085,-29.8054,77.1262,-31.109,-19.1696,-35.4529,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.679463,-0.00229494,0.0
12.7667,383,76.9085,-29.8054,77.1262,-31.109,-19.5269,-35.258,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.387081,-0.00229494,0.0
12.8,384,76.9085,-29.8054,77.1262,-31.109,-19.7871,-35.1161,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.174219,-0.00229494,0.0
12.8333,385,76.9085,-29.8054,77.1262,-31.109,-19.9461,-35.0294,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.0441213,-0.00229494,0.0
12.8667,386,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,5.00001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
12.9,387,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,5.27705,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
12.9333,388,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,6.08298,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
12.9667,389,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,7.38001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.0,390,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,9.13038,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.0333,391,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,11.2963,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.0667,392,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,13.84,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.1,393,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,16.7237,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.1333,394,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,19.9096,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.1667,395,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,23.36,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.2,396,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,27.0371,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.2333,397,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,30.903,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.2667,398,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,34.92,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.3,399,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,39.0504,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.3333,400,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,43.2563,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.3667,401,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,47.5,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
13.4,402,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,51.7437,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.191145,-0.00229494,0.0
13.4333,403,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,55.9496,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.728923,-0.00229494,0.0
13.4667,404,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,60.08,-67.5895,23.5898,-66.7537,25.4684,-40.0,-1.56003,-0.00229494,0.0
13.5,405,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,64.0971,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.63115,-0.00229494,0.0
13.5333,406,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,67.963,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.88892,-0.00229494,0.0
13.5667,407,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,71.64,-67.5895,23.5898,-66.7537,25.4684,-40.0,-5.28003,-0.00229494,0.0
13.6,408,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,75.0904,-67.5895,23.5898,-66.7537,25.4684,-40.0,-6.75115,-0.00229494,0.0
13.6333,409,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,78.2763,-67.5895,23.5898,-66.7537,25.4684,-40.0,-8.24892,-0.00229494,0.0
13.6667,410,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,81.16,-67.5895,23.5898,-66.7537,25.4684,-40.0,-9.72003,-0.00229494,0.0
13.7,411,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,83.7037,-67.5895,23.5898,-66.7537,25.4684,-40.0,-11.1111,-0.00229494,0.0
13.7333,412,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,85.8696,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.3689,-0.00229494,0.0
13.7667,413,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,87.62,-67.5895,23.5898,-66.7537,25.4684,-40.0,-13.44,-0.00229494,0.0
13.8,414,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,88.9171,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.2711,-0.00229494,0.0
13.8333,415,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,89.723,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.8089,-0.00229494,0.0
13.8667,416,76.9085,-29.8054,77.1262,-31.109,-20.0,-35.0,90.0,-67.5895,23.5898,-66.7537,25.4684,-40.0,-15.0,-0.00229494,0.0
13.9,417,76.9085,-29.8054,77.1262,-31.109,-20.0,-34.8726,89.9281,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.8089,-0.00229494,0.0
13.9333,418,76.9085,-29.8054,77.1262,-31.109,-20.0,-34.5141,89.7151,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.2711,-0.00229494,0.0
13.9667,419,76.9085,-29.8054,77.1262,-31.109,-20.0,-33.96,89.3651,-67.5895,23.5898,-66.7537,25.4684,-40.0,-13.44,-0.00229494,0.0
14.0,420,76.9085,-29.8054,77.1262,-31.109,-20.0,-33.2459,88.8821,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.3689,-0.00229494,0.0
14.0333,421,76.9085,-29.8054,77.1262,-31.109,-20.0,-32.4074,88.2702,-67.5895,23.5898,-66.7537,25.4684,-40.0,-11.1111,-0.00229494,0.0
14.0667,422,76.9085,-29.8054,77.1262,-31.109,-20.0,-31.48,87.5336,-67.5895,23.5898,-66.7537,25.4684,-40.0,-9.72003,-0.00229494,0.0
14.1,423,76.9085,-29.8054,77.1262,-31.109,-20.0,-30.4992,86.6763,-67.5895,23.5898,-66.7537,25.4684,-40.0,-8.24892,-0.00229494,0.0
14.1333,424,76.9085,-29.8054,77.1262,-31.109,-20.0,-29.5007,85.7024,-67.5895,23.5898,-66.7537,25.4684,-40.0,-6.75115,-0.00229494,0.0
14.1667,425,76.9085,-29.8054,77.1262,-31.109,-20.0,-28.52,84.616,-67.5895,23.5898,-66.7537,25.4684,-40.0,-5.28003,-0.00229494,0.0
14.2,426,76.9085,-29.8054,77.1262,-31.109,-20.0,-27.5926,83.4211,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.88892,-0.00229494,0.0
14.2333,427,76.9085,-29.8054,77.1262,-31.109,-20.0,-26.7541,82.1219,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.63115,-0.00229494,0.0
14.2667,428,76.9085,-29.8054,77.1262,-31.109,-20.0,-26.04,80.7224,-67.5895,23.5898,-66.7537,25.4684,-40.0,-1.56003,-0.00229494,0.0
14.3,429,76.9085,-29.8054,77.1262,-31.109,-20.0,-25.4859,79.2267,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.728923,-0.00229494,0.0
14.3333,430,76.9085,-29.8054,77.1262,-31.109,-20.0,-25.1274,77.6388,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.191145,-0.00229494,0.0
14.3667,431,76.9085,-29.8054,77.1262,-31.109,-20.0,-25.0,75.963,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.41509e-005,-0.00229494,0.0
14.4,432,76.9085,-29.8054,77.1262,-31.109,-20.0163,-25.0,74.2032,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.048923,-0.00229494,0.0
14.4333,433,76.9085,-29.8054,77.1262,-31.109,-20.0637,-25.0,72.3635,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.191145,-0.00229494,0.0
14.4667,434,76.9085,-29.8054,77.1262,-31.109,-20.14,-25.0,70.448,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.420034,-0.00229494,0.0
14.5,435,76.9085,-29.8054,77.1262,-31.109,-20.243,-25.0,68.4608,-67.5895,23.5898,-66.7537,25.4684,-40.0,-0.728923,-0.00229494,0.0
14.5333,436,76.9085,-29.8054,77.1262,-31.109,-20.3704,-25.0,66.4061,-67.5895,23.5898,-66.7537,25.4684,-40.0,-1.11115,-0.00229494,0.0
14.5667,437,76.9085,-29.8054,77.1262,-31.109,-20.52,-25.0,64.2877,-67.5895,23.5898,-66.7537,25.4684,-40.0,-1.56003,-0.00229494,0.0
14.6,438,76.9085,-29.8054,77.1262,-31.109,-20.6896,-25.0,62.1099,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.06892,-0.00229494,0.0
14.6333,439,76.9085,-29.8054,77.1262,-31.109,-20.877,-25.0,59.8768,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.63115,-0.00229494,0.0
14.6667,440,76.9085,-29.8054,77.1262,-31.109,-21.08,-25.0,57.5923,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.24003,-0.00229494,0.0
14.7,441,76.9085,-29.8054,77.1262,-31.109,-21.2963,-25.0,55.2607,-67.5895,23.5898,-66.7537,25.4684,-40.0,-3.88892,-0.00229494,0.0
14.7333,442,76.9085,-29.8054,77.1262,-31.109,-21.5237,-25.0,52.8859,-67.5895,23.5898,-66.7537,25.4684,-40.0,-4.57115,-0.00229494,0.0
14.7667,443,76.9085,-29.8054,77.1262,-31.109,-21.76,-25.0,50.472,-67.5895,23.5898,-66.7537,25.4684,-40.0,-5.28003,-0.00229494,0.0
14.8,444,76.9085,-29.8054,77.1262,-31.109,-22.003,-25.0,48.0232,-67.5895,23.5898,-66.7537,25.4684,-40.0,-6.00892,-0.00229494,0.0
14.8333,445,76.9085,-29.8054,77.1262,-31.109,-22.2504,-25.0,45.5435,-67.5895,23.5898,-66.7537,25.4684,-40.0,-6.75115,-0.00229494,0.0
14.8667,446,76.9085,-29.8054,77.1262,-31.109,-22.5,-25.0,43.0371,-67.5895,23.5898,-66.7537,25.4684,-40.0,-7.50003,-0.00229494,0.0
14.9,447,76.9085,-29.8054,77.1262,-31.109,-22.7496,-25.0,40.5079,-67.5895,23.5898,-66.7537,25.4684,-40.0,-8.24892,-0.00229494,0.0
14.9333,448,76.9085,-29.8054,77.1262,-31.109,-22.997,-25.0,37.96,-67.5895,23.5898,-66.7537,25.4684,-40.0,-8.99115,-0.00229494,0.0
14.9667,449,76.9085,-29.8054,77.1262,-31.109,-23.24,-25.0,35.3977,-67.5895,23.5898,-66.7537,25.4684,-40.0,-9.72003,-0.00229494,0.0
15.0,450,76.9085,-29.8054,77.1262,-31.109,-23.4763,-25.0,32.8248,-67.5895,23.5898,-66.7537,25.4684,-40.0,-10.4289,-0.00229494,0.0
15.0333,451,76.9085,-29.8054,77.1262,-31.109,-23.7037,-25.0,30.2456,-67.5895,23.5898,-66.7537,25.4684,-40.0,-11.1111,-0.00229494,0.0
15.0667,452,76.9085,-29.8054,77.1262,-31.109,-23.92,-25.0,27.664,-67.5895,23.5898,-66.7537,25.4684,-40.0,-11.76,-0.00229494,0.0
15.1,453,76.9085,-29.8054,77.1262,-31.109,-24.123,-25.0,25.0843,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.3689,-0.00229494,0.0
15.1333,454,76.9085,-29.8054,77.1262,-31.109,-24.3104,-25.0,22.5104,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.9311,-0.00229494,0.0
15.1667,455,76.9085,-29.8054,77.1262,-31.109,-24.48,-25.0,19.9464,-67.5895,23.5898,-66.7537,25.4684,-40.0,-13.44,-0.00229494,0.0
15.2,456,76.9085,-29.8054,77.1262,-31.109,-24.6296,-25.0,17.3965,-67.5895,23.5898,-66.7537,25.4684,-40.0,-13.8889,-0.00229494,0.0
15.2333,457,76.9085,-29.8054,77.1262,-31.109,-24.757,-25.0,14.8646,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.2711,-0.00229494,0.0
15.2667,458,76.9085,-29.8054,77.1262,-31.109,-24.86,-25.0,12.355,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.58,-0.00229494,0.0
15.3,459,76.9085,-29.8054,77.1262,-31.109,-24.9363,-25.0,9.87162,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.8089,-0.00229494,0.0
15.3333,460,76.9085,-29.8054,77.1262,-31.109,-24.9837,-25.0,7.4186,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.9511,-0.00229494,0.0
15.3667,461,76.9085,-29.8054,77.1262,-31.109,-25.0,-25.0,5.00003,-67.5895,23.5898,-66.7537,25.4684,-40.0,-15.0,-0.00229494,0.0
15.4,462,76.9085,-29.8054,77.1262,-31.109,-24.9308,-24.9185,2.44773,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.9348,-0.00229494,0.0
15.4333,463,76.9085,-29.8054,77.1262,-31.109,-24.728,-24.6815,-0.391677,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.7452,-0.00229494,0.0
15.4667,464,76.9085,-29.8054,77.1262,-31.109,-24.3992,-24.3,-3.49197,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.44,-0.00229494,0.0
15.5,465,76.9085,-29.8054,77.1262,-31.109,-23.9517,-23.7852,-6.82694,-67.5895,23.5898,-66.7537,25.4684,-40.0,-14.0282,-0.00229494,0.0
15.5333,466,76.9085,-29.8054,77.1262,-31.109,-23.393,-23.1481,-10.3703,-67.5895,23.5898,-66.7537,25.4684,-40.0,-13.5186,-0.00229494,0.0
15.5667,467,76.9085,-29.8054,77.1262,-31.109,-22.7305,-22.4,-14.096,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.92,-0.00229494,0.0
15.6,468,76.9085,-29.8054,77.1262,-31.109,-21.9716,-21.5518,-17.9776,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.2415,-0.00229494,0.0
15.6333,469,76.9085,-29.8054,77.1262,-31.109,-21.1238,-20.6148,-21.989,-67.5895,23.5898,-66.7537,25.4684,-40.0,-11.4919,-0.00229494,0.0
15.6667,470,76.9085,-29.8054,77.1262,-31.109,-20.1945,-19.6,-26.104,-67.5895,23.5898,-66.7537,25.4684,-40.0,-10.68,-0.00229494,0.0
